timestamp_s,fps,inference_ms,cpu_pct,ram_pct,gpu_pct,num_detections,model_tier
9.840413570404053,84.29002078609219,11.860923001222545,1.9,13.9,9.0,1,2
9.978173732757568,83.87312385253207,12.495341998146614,4.3,13.9,9.0,2,2
10.108411073684692,83.85271106134402,11.922186000447255,1.9,13.9,9.0,2,2
10.244598627090454,83.84925988995273,11.869265999848722,2.5,13.9,9.0,2,2
10.37605881690979,83.85736757856517,11.85417400120059,2.5,13.9,9.0,3,2
10.512209177017212,83.79418368034723,11.920159002329456,2.4,13.9,9.0,2,2
10.645368576049805,83.77433883623871,11.875524000060977,1.9,13.9,9.0,2,2
10.780996322631836,83.76223788173834,11.881014001119183,2.5,13.9,8.0,2,2
10.916396141052246,83.78514431787205,11.855256998387631,2.5,13.8,8.0,3,2
11.04867148399353,83.7640910912549,11.876945998665178,2.5,13.8,8.0,2,2
11.184010028839111,83.81014044312082,11.796491999120917,2.5,13.9,8.0,0,2
11.317378759384155,84.28789739156687,11.791425000410527,1.9,13.9,8.0,0,2
11.45214033126831,84.36489734184671,11.813735000032466,2.4,13.9,8.0,0,2
11.58409595489502,84.42376643348965,11.786907001805957,2.5,13.9,8.0,0,2
11.722349405288696,84.47665735509608,11.78031400195323,1.9,13.8,8.0,0,2
11.856142044067383,84.5658487427479,11.794760001066606,3.0,13.9,9.0,0,2
11.988677501678467,84.62706282282988,11.789818003308028,1.9,13.9,9.0,0,2
12.123966693878174,84.67409858682225,11.814987999969162,1.9,13.9,9.0,0,2
12.256960391998291,84.71832518580038,11.793421999755083,3.1,13.9,9.0,0,2
12.39223837852478,84.77494898908705,11.79760499871918,1.9,13.9,9.0,0,2
12.52458381652832,84.72450263321315,11.867111999890767,3.1,13.8,9.0,0,2
12.66160774230957,84.67839957667552,11.855876000481658,1.8,13.9,9.0,0,2
12.795945644378662,84.68054464932538,11.810742002126062,2.5,13.9,8.0,0,2
12.928159952163696,84.6166210774853,11.876390999532305,2.5,13.9,8.0,0,2
13.064351558685303,84.60450300221457,11.797154998930637,1.8,13.9,8.0,0,2
13.195982217788696,84.60168543578209,11.798681000072975,2.5,13.9,8.0,0,2
13.332907438278198,84.60446620910739,11.78595400051563,1.9,13.9,8.0,0,2
13.464452266693115,84.62017795008266,11.79309600047418,3.1,13.9,8.0,0,2
13.600369215011597,84.61889547126209,11.79520600271644,1.8,13.9,8.0,0,2
13.736128807067871,84.56785944868803,11.869068999658339,2.5,13.9,8.0,0,2
13.86870288848877,84.60514334127663,11.814837002020795,1.9,13.9,9.0,0,2
14.005159139633179,84.60865785042124,11.850938000861788,2.4,13.9,9.0,0,2
14.135982036590576,84.63115361227213,11.779445001593558,2.5,13.9,9.0,0,2
14.27254343032837,84.68339685100572,11.803156998212216,1.9,13.9,9.0,0,2
14.404278993606567,84.68118650626715,11.800232001405675,3.1,13.9,9.0,0,2
14.540156126022339,84.69016310453748,11.786197999754222,1.9,13.9,9.0,0,2
14.677881956100464,84.60744703509476,11.901984998985427,2.5,13.9,9.0,0,2
14.808168649673462,84.59723408732319,11.807317001512274,2.5,13.9,8.0,0,2
14.944002628326416,84.59377822279626,11.800016000051983,1.9,13.9,8.0,0,2
15.07580041885376,84.6504530005653,11.789762000262272,3.7,13.9,8.0,0,2
15.212682723999023,84.67381115779264,11.782320998463547,1.9,13.9,8.0,0,2
15.345015287399292,84.70965725869881,11.80080700214603,2.5,13.9,8.0,0,2
15.47979211807251,84.68849653621034,11.80888000089908,3.0,13.9,8.0,0,2
15.615756511688232,84.69435711777246,11.794998001278145,1.9,13.9,8.0,0,2
15.748096942901611,84.71196258980616,11.775768001825782,2.5,13.9,9.0,0,2
15.883785009384155,84.7093481157859,11.789831001806306,2.5,13.9,9.0,0,2
16.01650047302246,84.78441282482109,11.796591999882367,2.5,13.9,9.0,0,2
16.152463674545288,84.79225509013324,11.796393999247812,3.0,13.9,9.0,0,2
16.283834218978882,84.77978141187897,11.817409998911899,3.1,13.9,9.0,0,2
16.419697761535645,84.78502067326788,11.782484001741977,2.4,13.9,9.0,0,2
16.556662797927856,84.77519939150588,11.795971000537975,3.6,13.9,9.0,0,2
16.688619136810303,84.78127732261382,11.792348999733804,3.1,13.9,9.0,0,2
16.82388734817505,84.78861822724738,11.798652001743903,2.5,13.9,8.0,0,2
16.95631194114685,84.79536948005891,11.785612998210127,3.1,13.9,8.0,0,2
17.09189462661743,84.78063688887785,11.796233000495704,3.6,13.9,8.0,0,2
17.223841667175293,84.77457288742838,11.798266001278535,3.1,13.9,8.0,0,2
17.361105918884277,84.71257191423281,11.883507999300491,2.4,13.9,8.0,0,2
17.496323585510254,84.6702276011631,11.855614000523929,3.6,13.9,8.0,0,2
17.62776017189026,84.6635011799658,11.826810998172732,3.1,13.9,8.0,0,2
17.76427173614502,84.6469244526983,11.805541998910485,3.0,13.9,9.0,0,2
17.8958899974823,84.65140920195418,11.789733998739393,3.1,13.9,9.0,0,2
18.03269934654236,84.6515070045302,11.79221299753408,3.0,13.9,9.0,0,2
18.1643648147583,84.59434323699085,11.878769000759348,3.1,13.9,9.0,0,2
18.299825429916382,84.58142778228849,11.803580000560032,2.5,13.9,9.0,0,2
18.435838222503662,84.54379282163505,11.848835998534923,3.6,13.9,9.0,0,2
18.5682213306427,84.53360100330366,11.812469998403685,3.1,13.8,9.0,0,2
18.704580545425415,84.60204264156384,11.787636001827195,3.0,13.8,9.0,0,2
18.835757732391357,84.63409511952044,11.810733001766494,3.1,13.8,8.0,0,2
18.972978353500366,84.57639407399829,11.908074000530178,2.5,13.8,8.0,2,2
19.10412883758545,84.53593057121682,11.862207000376657,3.1,13.8,8.0,1,2
19.239948749542236,84.49404497219932,11.84824300071341,3.0,13.8,8.0,1,2
19.377381801605225,84.38879219775002,11.940413001866546,3.0,13.8,8.0,1,2
19.50837802886963,84.39475722665802,11.870357997395331,3.1,13.8,8.0,1,2
19.644532918930054,84.35851303493784,11.854293999931542,2.5,13.8,8.0,1,2
19.776346445083618,84.35631551994105,11.85192200136953,3.1,13.8,8.0,0,2
19.91209363937378,84.29837438320706,11.893875001987908,3.0,13.8,8.0,0,2
20.04491686820984,84.24680788309374,11.859725000249455,3.1,13.8,8.0,1,2
20.179898023605347,84.25679862521281,11.79681299981894,2.5,13.8,8.0,0,2
20.31611180305481,84.34210868650561,11.788318999606417,3.6,13.8,8.0,0,2
20.448996543884277,84.33573807065903,11.87117799781845,2.5,13.8,8.0,2,2
20.58417534828186,84.33408717397491,11.85056099711801,3.0,13.8,8.0,1,2
20.716930866241455,84.39276006444736,11.857343000883702,2.5,13.8,8.0,0,2
20.852713584899902,84.39371471172817,11.869013000250561,3.0,13.8,9.0,3,2
20.98417830467224,84.39204842266098,11.85663600335829,2.5,13.8,9.0,1,2
21.12041425704956,84.38758215542937,11.858199002745096,2.5,13.8,9.0,1,2
21.25670838356018,84.4198828058145,11.848355999973137,3.0,13.8,9.0,1,2
21.38905167579651,84.4188072448108,11.861238002893515,2.5,13.8,9.0,1,2
21.52428126335144,84.37273480549024,11.861279999720864,3.0,13.8,9.0,2,2
21.656708478927612,84.32349310118168,11.857147001137491,3.1,13.8,9.0,2,2
21.792908668518066,84.3395036187894,11.84865799950785,1.9,13.8,8.0,1,2
21.924164056777954,84.32056671898827,11.877214998094132,3.1,13.8,8.0,1,2
22.061413288116455,84.32317641119721,11.853674997837516,3.0,13.8,8.0,1,2
22.196386575698853,84.3214879989425,11.871392001921777,2.4,13.8,8.0,1,2
22.328392267227173,84.31716313941551,11.86271900223801,1.9,13.8,8.0,1,2
22.46516489982605,84.30827742309752,11.870706999616232,2.5,13.8,8.0,1,2
22.596534967422485,84.28415993924253,11.88231000196538,3.1,13.8,8.0,1,2
22.733383893966675,84.28119202643725,11.86541499919258,3.6,13.8,8.0,1,2
22.86515974998474,84.26552356189532,11.88336500126752,1.9,13.8,9.0,1,2
23.00045108795166,84.26510677455204,11.85773299948778,3.0,13.8,9.0,1,2
23.136492490768433,84.26556053212951,11.848021000332665,2.5,13.8,9.0,2,2
23.269011974334717,84.27059230727812,11.870121001265943,2.5,13.8,9.0,1,2
23.40518808364868,84.26674663481273,11.859081001603045,1.9,13.8,9.0,1,2
23.536515712738037,84.24974772330103,11.895397001353558,1.9,13.8,9.0,1,2
23.672881364822388,84.23384164580119,11.885145002452191,3.0,13.8,9.0,1,2
23.804460763931274,84.28709868945131,11.796131999290083,1.9,13.8,8.0,0,2
23.940839529037476,84.2935283073825,11.873239000124158,2.5,13.8,8.0,3,2
24.07709836959839,84.27595769876307,11.890204001247184,2.4,13.8,8.0,2,2
24.208834409713745,84.27074474850029,11.89073099885718,2.5,13.8,8.0,1,2
24.344703197479248,84.23760870325158,11.904507999133784,1.9,13.8,8.0,1,2
24.476831436157227,84.22283077060968,11.86880199747975,2.5,13.8,8.0,1,2
24.612420082092285,84.2254653841627,11.866409997310257,2.4,13.8,8.0,0,2
24.745566844940186,84.22653351209942,11.857579000206897,2.5,13.8,8.0,1,2
24.880393743515015,84.2247197767564,11.897963999217609,2.5,13.8,9.0,2,2
25.01675820350647,84.21638012748153,11.896937001438346,2.5,13.8,9.0,1,2
25.148862600326538,84.16272143838705,11.871272999997018,3.1,13.8,9.0,2,2
25.284496784210205,84.16156322547197,11.87487200149917,1.9,13.8,9.0,1,2
25.417279958724976,84.17434708544121,11.872158000187483,1.9,13.8,9.0,1,2
25.552886486053467,84.19237993632646,11.865288997796597,2.5,13.8,9.0,1,2
25.685133695602417,84.2286856040985,11.853277999762213,3.1,13.8,9.0,1,2
25.82067584991455,84.17016406178804,11.951816999498988,11.0,13.7,8.0,1,2
25.953107833862305,84.14843934742437,11.897079999471316,2.5,13.7,8.0,1,2
26.089637994766235,84.15127382475309,11.853595002321526,2.5,13.7,8.0,1,2
26.224790811538696,84.1337646500819,11.922802001208765,2.5,13.7,8.0,1,2
26.356539726257324,84.1691183323851,11.8471080022573,2.5,13.7,8.0,1,2
26.492965936660767,84.15637360189075,11.88926099712262,2.5,13.7,8.0,1,2
26.624560356140137,84.14104053159788,11.89653300025384,2.5,13.7,8.0,2,2
26.761914491653442,84.12886784687201,11.889340003108373,1.9,13.7,8.0,1,2
26.892451524734497,84.14379852839843,11.84430599823827,2.5,13.7,9.0,1,2
27.027977466583252,84.15421563290604,11.838659997010836,2.5,13.7,9.0,2,2
27.165131092071533,84.22954657663833,11.84517000001506,3.0,13.7,9.0,1,2
27.296254634857178,84.27535640082347,11.832592001155717,1.9,13.7,9.0,1,2
27.43280577659607,84.29022016357729,11.832747000880772,2.5,13.7,9.0,1,2
27.56475281715393,84.35219427573831,11.835350000183098,2.5,13.7,9.0,1,2
27.70025396347046,84.35945075006312,11.836932000733213,1.9,13.7,9.0,1,2
27.832377195358276,84.35789113116608,11.89146599790547,2.5,13.7,8.0,1,2
27.969166040420532,84.39148122108521,11.84918299986748,1.9,13.7,8.0,1,2
28.1052086353302,84.43663076375954,11.825858997326577,2.5,13.7,8.0,1,2
28.23680877685547,84.40981503497743,11.882045000675134,2.5,13.7,8.0,1,2
28.37305188179016,84.38028194076628,11.880196998390602,2.4,13.7,8.0,1,2
28.504392385482788,84.39048326288892,11.830873998405878,1.9,13.7,8.0,1,2
28.640692234039307,84.3627437904954,11.871557999256765,2.5,13.7,8.0,1,2
28.772910594940186,84.40728000449737,11.770716999308206,2.5,13.7,8.0,0,2
29.044309377670288,84.37976549941752,11.874017000081949,0.9,13.7,9.0,0,2
29.17635202407837,84.35467270089525,11.87219500206993,2.5,13.7,9.0,1,2
29.31230592727661,84.3960757793474,11.833206001028884,2.4,13.7,9.0,0,2
29.44392442703247,84.45046126252863,11.773312999139307,2.5,13.7,9.0,0,2
29.58131694793701,84.45688010097345,11.816889000328956,1.9,13.7,9.0,0,2
29.712637186050415,84.51758914402647,11.796948001574492,2.5,13.6,9.0,0,2
29.84867000579834,84.54047478188663,11.847984002088197,1.9,13.7,7.000000000000001,0,2
29.9845232963562,84.5761394928263,11.781164001149591,2.5,13.7,7.000000000000001,0,2
30.116450309753418,84.65549786823674,11.760759000026155,2.5,13.7,7.000000000000001,0,2
30.253225564956665,84.64840526066227,11.780552002164768,1.9,13.7,7.000000000000001,0,2
30.384536504745483,84.71690273887087,11.778219999541761,1.9,13.7,7.000000000000001,0,2
30.52049684524536,84.79088836378244,11.768821001169272,3.0,13.7,7.000000000000001,0,2
30.652557849884033,84.83604182618083,11.770315999456216,1.9,13.7,7.000000000000001,0,2
30.789011478424072,84.72719927831018,11.926139002753189,2.5,13.7,7.000000000000001,0,2
30.925084590911865,84.71143296413821,11.838945996714756,2.5,13.6,9.0,0,2
31.058475494384766,83.86820831261396,13.100074997055344,3.1,13.7,9.0,0,2
31.193471670150757,83.59348215998197,12.246605001564603,4.9,13.7,9.0,0,2
31.326078176498413,82.5536922753814,13.425818000541767,6.8,13.7,9.0,0,2
31.46267819404602,81.66645347116079,13.130917999660596,4.9,13.7,9.0,0,2
31.594701290130615,80.79284361156732,13.13205100086634,3.8,13.7,9.0,0,2
31.729949235916138,80.27358769046324,12.54549099758151,3.7,13.7,9.0,0,2
31.86557102203369,80.2047801691753,11.864901000080863,3.7,13.7,12.0,0,2
31.997034072875977,79.87140986417162,12.25103099932312,4.4,13.7,12.0,0,2
32.13313698768616,79.89125313454356,11.897981999936746,3.7,13.7,12.0,0,2
32.265164852142334,79.88531911954136,11.84726899737143,3.8,13.7,12.0,0,2
32.400328636169434,80.71677007773675,11.8133560026763,2.5,13.7,12.0,0,2
32.53293204307556,80.97290996842543,11.874131996592041,2.5,13.7,12.0,0,2
32.6692430973053,81.95661798812934,11.859521000587847,2.5,13.7,12.0,0,2
32.80444312095642,82.7855294245276,11.841991999972379,2.5,13.7,12.0,0,2
32.93749737739563,83.51669786659647,11.981608000496635,1.9,13.7,12.0,0,2
33.19305658340454,83.94241542636644,11.909428001672495,9.7,13.6,12.0,0,2
33.23552703857422,83.83512260509914,12.01789100014139,8.0,13.6,12.0,0,2
33.340535163879395,84.10836226647082,11.854214997583767,3.1,13.6,12.0,0,2
33.4724862575531,84.14663140871052,11.844052998640109,2.5,13.7,12.0,0,2
33.609200954437256,84.1375309386589,11.860056001751218,1.9,13.7,12.0,0,2
33.74448609352112,84.0395429485116,11.951704997045454,3.0,13.7,12.0,0,2
33.87605381011963,84.06468819058594,11.838784001156455,1.9,13.7,8.0,0,2
34.01208424568176,84.05351269420903,11.875259999214904,1.9,13.7,8.0,0,2
34.144490003585815,84.0456381478504,11.853045001771534,2.5,13.7,8.0,0,2
34.28136944770813,84.08286418732105,11.928404001082527,2.5,13.7,8.0,0,2
34.41248559951782,84.10554886394073,11.877339999045944,3.8,13.7,8.0,0,2
34.549474000930786,83.81245158124203,12.456665997888194,3.0,13.7,8.0,0,2
34.68545842170715,83.4395260996746,12.402496999129653,6.1,13.7,8.0,0,2
34.81700682640076,83.3464612001221,11.97606099958648,5.7,13.7,11.0,0,2
35.08639192581177,82.82897958961308,12.635544997465331,3.1,13.7,11.0,0,2
35.2220299243927,82.18169951368576,12.953825997101376,3.7,13.7,11.0,0,2
35.354217529296875,81.59881430375958,12.716291003016522,4.4,13.7,11.0,1,2
35.490344285964966,80.69143444663132,13.309396999829914,2.5,13.7,11.0,1,2
